date,fund_daily_return,bm_daily_return,active_daily_return,fund_cumulative,bm_cumulative,is_rebalance,turnover
2021-08-10,-0.0006939614888983752,-0.0024728383931223036,0.0017788769042239284,2.4318087525497276,2.2478043837465225,0,0.0
2021-08-11,-0.0001651550923011846,-0.0007850184154069293,0.0006198633231057446,2.4314071269507416,2.246039815911049,0,0.0
2021-08-12,0.0047706284923670185,0.00502511497054265,-0.00025448647817563185,2.443006467067117,2.2573264242144186,0,0.0
2021-08-13,0.0008738398950045499,0.0016966469903011627,-0.0008228070952966128,2.445141263581794,2.2611563102981895,0,0.0
2021-08-16,0.0009723273097025359,0.002462040803135262,-0.0014897134934327258,2.447518741208455,2.2667233693964106,1,0.05532849388372425
2021-08-17,-0.010437078345096436,-0.009288280830995992,-0.0011487975141004445,2.4219737963553705,2.245669406175275,0,0.0
2021-08-18,-0.010847489315881741,-0.009931744147269314,-0.0009157451686124269,2.39570146147606,2.2233659921937923,0,0.0
2021-08-19,0.0007028334539149305,0.0035523890261682295,-0.0028495555722532987,2.397385240608778,2.231264253145617,0,0.0
2021-08-20,0.008948268186540131,0.008747663075879002,0.0002006051106611291,2.418837686688198,2.2507826010653873,0,0.0
2021-08-23,0.014066950176312714,0.011739184950249216,0.0023277652260634985,2.4528633559114286,2.277204954302097,0,0.0
2021-08-24,0.003145747086686676,0.0021336893436148074,0.0010120577430718686,2.4605794436673274,2.282063802246318,0,0.0
2021-08-25,0.002734724972101527,0.0020765371888366736,0.0006581877832648533,2.467308451717764,2.2868025925989808,0,0.0
2021-08-26,-0.005250046679817527,-0.004487937101446733,-0.0007621095783707944,2.4543549671727374,2.2765395663999715,0,0.0
2021-08-27,0.011088461634885315,0.008966589666194673,0.0021218719686906425,2.481569988064623,2.2969523625507366,0,0.0
2021-08-30,0.007556261927572516,0.009205321852763206,-0.0016490599251906901,2.500321380886042,2.318096548328481,1,0.020547169647932365
2021-08-31,-0.00254104863645913,-0.0018906340421290806,-0.0006504145943300494,2.493967942650432,2.313713876081269,0,0.0
2021-09-01,-0.0005589068355139047,0.001227946498524906,-0.0017868533340388106,2.4925740469197324,2.316554992933992,0,0.0
2021-09-02,7.374899844244241e-05,-0.0007786484579355318,0.0008523974563779742,2.492757871759236,2.314751210961021,0,0.0
2021-09-03,0.0027099345732877686,0.002905699649649698,-0.00019576507636192945,2.4995130824987517,2.3214771827437364,0,0.0
2021-09-06,0.00014171819150620167,0.00013956850596860853,2.149685537593146e-06,2.4998673089724495,2.321801187845772,0,0.0
2021-09-07,0.0018499006214694872,0.0016470866687553379,0.00020281395271414936,2.504491815060909,2.325625395629773,0,0.0
2021-09-08,-0.0050730712458303484,-0.0031232742288718335,-0.001949797016958515,2.491786349648506,2.3183618297655926,0,0.0
2021-09-09,-0.0050063547582409025,-0.005978298054980174,0.0009719432967392715,2.4793115832004236,2.3045019717479645,0,0.0
2021-09-10,-0.00916821732464971,-0.00934545711885419,0.00017723979420448087,2.4565807157901207,2.282965347390679,0,0.0
2021-09-13,0.004621111540083058,0.003486109534641557,0.001135002005441501,2.4679328492850043,2.2909240146554737,1,0.034606267185032555
2021-09-14,-0.0034751810420825336,-0.003340825043605627,-0.0001343559984769067,2.4593563358340362,2.283270438334315,0,0.0
2021-09-15,0.009003539199949383,0.0071457660319074,0.0018577731680419832,2.481499247010362,2.299586154674223,0,0.0
2021-09-16,-0.002282812838254749,-0.0009053638667735175,-0.0013774489714812315,2.475834448671167,2.2975041924612483,0,0.0
2021-09-17,-0.01152837770863035,-0.010878425739148812,-0.0006499519694815378,2.4472920940028473,2.2725109637181755,0,0.0
2021-09-20,-0.02121135892726419,-0.020235263313149867,-0.0009760956141143216,2.395381702997097,2.2265261059853185,0,0.0
2021-09-21,0.0014894205660653619,0.0013204109739765623,0.00016900959208879956,2.3989494337691175,2.229466035489507,0,0.0
2021-09-22,0.011121195374335665,0.009370753012369852,0.0017504423619658128,2.425628619115216,2.2503578110575466,0,0.0
2021-09-23,0.01178263255389588,0.01063828108425868,0.0011443514696372007,2.454208909846465,2.274297749991734,0,0.0
2021-09-24,0.0037090965466540222,0.003709335985114204,-2.394384601817588e-07,2.463311807638744,2.2827338844766425,0,0.0
2021-09-27,-0.0017672833557291281,-0.0038688260970358695,0.0021015427413067413,2.4589584376811326,2.2739023840517913,1,0.05309237995716188
2021-09-28,-0.02472839818092625,-0.024331010425482386,-0.00039738775544386276,2.3981523343238056,2.218576041438898,0,0.0
2021-09-29,-0.0011148265676547027,-5.189695599125373e-05,-0.001062929611663449,2.395478810388218,2.2184609040957124,0,0.0
2021-09-30,-0.007670405327849182,-0.008202738111936052,0.00053233278408687,2.3771045169582665,2.200263450287846,0,0.0
2021-10-01,0.011302662475159266,0.010108868348610427,0.0011937941265488389,2.4039721269816225,2.2225056238390652,0,0.0
2021-10-04,-0.01807787129465261,-0.01831879546658939,0.00024092417193678078,2.3605134282741163,2.1817919978926126,0,0.0
2021-10-05,0.01182811954212778,0.012292288131241154,-0.0004641685891133736,2.3884338632845403,2.208611213773145,0,0.0
2021-10-06,0.005638687945293771,0.006051667482672144,-0.00041297953737837265,2.4019014965175747,2.2219769944374006,0,0.0
2021-10-07,0.008993987350439683,0.008849027311211333,0.00014496003922834927,2.4235041681942557,2.2416393295460604,0,0.0
2021-10-08,-0.00046062526980207244,-0.0012816510355576724,0.0008210257657556,2.422387840932915,2.238766330178001,0,0.0
2021-10-11,-0.006072833395062262,-0.005628344300159404,-0.0004444890949028583,2.4076770831567047,2.2261657824641548,1,0.07641308174631573
2021-10-12,-0.005330913386426186,-0.005508258617600285,0.0001773452311740996,2.394841965163913,2.21390348560869,0,0.0
2021-10-13,0.004312331008990047,0.004090453340857531,0.000221877668132516,2.40516931643192,2.2229593545177337,0,0.0
2021-10-14,0.018228644107405417,0.017462578516299825,0.0007660655911055914,2.449012291919209,2.261777956784543,0,0.0
2021-10-15,0.010637283316928205,0.0109291496592602,-0.00029186634233199435,2.475063129514993,2.286497266570257,0,0.0
2021-10-18,0.008710951586941875,0.008464949008210777,0.00024600257873109814,2.496623284610823,2.3058523493391876,0,0.0
2021-10-19,0.007403094834269846,0.007086501279348718,0.0003165935549211277,2.515106023552243,2.322192774962769,0,0.0
2021-10-20,-0.0006910605878157855,-0.0005893665002069332,-0.0001016940876088523,2.5133679329051883,2.3208241523341835,0,0.0
2021-10-21,0.004877206228950086,0.005105322489156022,-0.00022811626020593622,2.525626146643197,2.3326727080724714,0,0.0
2021-10-22,-0.005943605353228135,-0.006540026372220329,0.0005964210189921939,2.5106148215577555,2.317416967043919,0,0.0
2021-10-25,0.009177469140648657,0.007971919760223873,0.001205549380424784,2.5336559116066573,2.3358912291561746,1,0.043800805669059736
2021-10-26,0.005371400874798863,0.0042357384774734845,0.0011356623973253783,2.5472651931867007,2.3457854535147042,0,0.0
2021-10-27,0.0020874018131428144,0.003294132217918548,-0.0012067304047757338,2.552582359169514,2.3535127809534515,0,0.0
