date,n_names,base_ic,rl_ic,delta_ic,base_proxy_active_return,rl_proxy_active_return,delta_proxy_active_return,base_turnover_proxy,rl_turnover_proxy
2020-07-22,63,-0.06322004608294932,-0.06322004608294932,0.0,0.0020024465857827185,0.0020024465857827185,0.0,0.08700870714042283,0.08700870714042283
2020-07-23,63,0.08770161290322583,0.08770161290322583,0.0,0.01967923988139998,0.01967923988139998,0.0,0.18861462113122363,0.18861462113122363
2020-07-24,63,0.04632296466973887,0.04632296466973887,0.0,0.02435123992009981,0.02435123992009981,0.0,0.08467056529203024,0.08467056529203024
2020-07-27,63,0.05021121351766514,0.05021121351766514,0.0,0.016364909019767268,0.016364909019767268,0.0,0.1252227008894889,0.1252227008894889
2020-07-28,63,0.009120583717357912,0.009120583717357912,0.0,0.023462657146164127,0.023462657146164127,0.0,0.13977271300342617,0.13977271300342617
2020-07-29,63,0.05889976958525346,0.05889976958525346,0.0,0.008081897797663218,0.008081897797663218,0.0,0.44147365097835456,0.44147365097835456
2020-07-30,63,0.00403225806451613,0.00403225806451613,0.0,0.012176197562406996,0.012176197562406996,0.0,0.20741791458337613,0.20741791458337613
2020-07-31,63,0.04718701996927803,0.04718701996927803,0.0,0.025370275213826312,0.025370275213826312,0.0,0.28530987230489674,0.28530987230489674
2020-08-03,63,0.14496927803379417,0.14496927803379417,0.0,0.0553848341859125,0.0553848341859125,0.0,0.2177767728795322,0.2177767728795322
2020-08-04,63,0.17281105990783413,0.17281105990783413,0.0,0.05344183053857195,0.05344183053857195,0.0,0.156140891724365,0.156140891724365
2020-08-05,63,0.16172235023041476,0.16172235023041476,0.0,0.05660678277826778,0.05660678277826778,0.0,0.20341355703692013,0.20341355703692013
2020-08-06,63,0.10613479262672812,0.10613479262672812,0.0,0.04198086912449396,0.04198086912449396,0.0,0.1467128695264345,0.1467128695264345
2020-08-07,63,0.12629608294930877,0.12629608294930877,0.0,0.04849979629212006,0.04849979629212006,0.0,0.11163888147084221,0.11163888147084221
2020-08-10,63,0.18529185867895548,0.18529185867895548,0.0,0.052487833801674585,0.052487833801674585,0.0,0.10441697121785384,0.10441697121785384
2020-08-11,63,0.1581221198156682,0.1581221198156682,0.0,0.036996451239342296,0.036996451239342296,0.0,0.10431844281583495,0.10431844281583495
2020-08-12,63,0.12711213517665132,0.12711213517665132,0.0,0.03342883213928653,0.03342883213928653,0.0,0.13098946552513438,0.13098946552513438
2020-08-13,63,0.14184907834101382,0.14184907834101382,0.0,0.03444927262629878,0.03444927262629878,0.0,0.12388863281253293,0.12388863281253293
2020-08-14,63,0.12888824884792627,0.12888824884792627,0.0,0.03291354569993567,0.03291354569993567,0.0,0.07658292929231779,0.07658292929231779
2020-08-17,63,0.1072388632872504,0.1072388632872504,0.0,0.026798662144763414,0.026798662144763414,0.0,0.10182888813129345,0.10182888813129345
2020-08-18,63,0.08338133640552996,0.08338133640552996,0.0,0.0252341522844002,0.0252341522844002,0.0,0.10436030349752008,0.10436030349752008
2020-08-19,63,0.11707949308755762,0.11707949308755762,0.0,0.024892206138709013,0.024892206138709013,0.0,0.1750829117927981,0.1750829117927981
2020-08-20,63,0.09739823348694318,0.09739823348694318,0.0,0.017623399482995024,0.017623399482995024,0.0,0.13470234587711694,0.13470234587711694
2020-08-21,63,0.1035426267281106,0.1035426267281106,0.0,0.01681502183018637,0.01681502183018637,0.0,0.14762830148763295,0.14762830148763295
2020-08-24,63,0.12005568356374807,0.12005568356374807,0.0,0.017054821508184066,0.017054821508184066,0.0,0.15924140959650357,0.15924140959650357
2020-08-25,63,0.1021505376344086,0.1021505376344086,0.0,0.014241474277360971,0.014241474277360971,0.0,0.21188168597802814,0.21188168597802814
2020-08-26,63,-0.0695084485407066,-0.0695084485407066,0.0,-0.0006179454946764456,-0.0006179454946764456,0.0,0.27991173411047005,0.27991173411047005
2020-08-27,63,-0.1189036098310292,-0.1189036098310292,0.0,-0.0014236936495780855,-0.0014236936495780855,0.0,0.10082349158353072,0.10082349158353072
2020-08-28,63,-0.06499615975422428,-0.06499615975422428,0.0,0.002548265494739288,0.002548265494739288,0.0,0.14287869974200573,0.14287869974200573
2020-08-31,63,-0.08203725038402458,-0.08203725038402458,0.0,0.0002733970898323303,0.0002733970898323303,0.0,0.16586129348611833,0.16586129348611833
2020-09-01,63,-0.1310483870967742,-0.1310483870967742,0.0,-0.0005667065603431097,-0.0005667065603431097,0.0,0.2307689508621601,0.2307689508621601
2020-09-02,63,-0.0942300307219662,-0.0942300307219662,0.0,-0.002028890993166483,-0.002028890993166483,0.0,0.13211172943291355,0.13211172943291355
2020-09-03,63,-0.07421274961597542,-0.07421274961597542,0.0,0.008110753295081808,0.008110753295081808,0.0,0.3015742217970098,0.3015742217970098
2020-09-04,63,-0.12207181259600615,-0.12207181259600615,0.0,0.002326181967725989,0.002326181967725989,0.0,0.12304614418882959,0.12304614418882959
2020-09-07,63,-0.03696236559139785,-0.03696236559139785,0.0,0.007175176793596798,0.007175176793596798,0.0,0.14319574329246657,0.14319574329246657
2020-09-08,63,0.21740591397849462,0.21740591397849462,0.0,0.01856302060467454,0.01856302060467454,0.0,0.25514065022891275,0.25514065022891275
2020-09-09,63,0.24399961597542244,0.24399961597542244,0.0,0.021000277067041672,0.021000277067041672,0.0,0.1415478178610576,0.1415478178610576
2020-09-10,63,0.2740015360983103,0.2740015360983103,0.0,0.018815934226919125,0.018815934226919125,0.0,0.06657657724183069,0.06657657724183069
2020-09-11,63,0.23603110599078342,0.23603110599078342,0.0,0.02035779179571557,0.02035779179571557,0.0,0.13830339639502898,0.13830339639502898
2020-09-14,63,0.22110215053763438,0.22110215053763438,0.0,0.018124667111593093,0.018124667111593093,0.0,0.23465464089370167,0.23465464089370167
2020-09-15,63,0.2846582181259601,0.2846582181259601,0.0,0.02238452123699623,0.02238452123699623,0.0,0.10568024984324059,0.10568024984324059
2020-09-16,63,0.19105222734254992,0.19105222734254992,0.0,0.018391749633027442,0.018391749633027442,0.0,0.3019972627642826,0.3019972627642826
2020-09-17,63,0.14160906298003073,0.14160906298003073,0.0,0.015672846969682016,0.015672846969682016,0.0,0.1291292213427585,0.1291292213427585
2020-09-18,63,0.09178187403993855,0.09178187403993855,0.0,0.014892279995275093,0.014892279995275093,0.0,0.13633648669033777,0.13633648669033777
2020-09-21,63,0.1809715821812596,0.1809715821812596,0.0,0.013862988155393776,0.013862988155393776,0.0,0.15302852597611008,0.15302852597611008
2020-09-22,63,0.17165898617511519,0.17165898617511519,0.0,0.013705572005529928,0.013705572005529928,0.0,0.08798817083470156,0.08798817083470156
2020-09-23,63,0.24788786482334868,0.24788786482334868,0.0,0.01989515156246258,0.01989515156246258,0.0,0.15330269099407293,0.15330269099407293
2020-09-24,63,0.23747119815668205,0.23747119815668205,0.0,0.018141410290340988,0.018141410290340988,0.0,0.06085003863542742,0.06085003863542742
2020-09-25,63,0.19834869431643623,0.19834869431643623,0.0,0.01462357709710035,0.01462357709710035,0.0,0.17677717958809594,0.17677717958809594
2020-09-28,63,0.3101958525345622,0.3101958525345622,0.0,0.025005808725957458,0.025005808725957458,0.0,0.3994759295003299,0.3994759295003299
